player,game_id,survival,coins
A,20260520_201620,False,0
B,20260520_201620,False,0
C,20260520_201620,False,0
D,20260520_201620,False,0
A,20260520_201745,True,2
B,20260520_201745,False,0
C,20260520_201745,False,0
D,20260520_201745,True,4
A,20260520_201904,True,2
B,20260520_201904,True,3
C,20260520_201904,False,0
D,20260520_201904,True,4
A,20260520_202022,False,0
B,20260520_202022,True,2
C,20260520_202022,True,2
D,20260520_202022,False,0
A,20260520_202205,True,4
B,20260520_202205,True,3
C,20260520_202205,True,3
D,20260520_202205,True,4
A,20260520_202322,True,4
B,20260520_202322,True,3
C,20260520_202322,True,3
D,20260520_202322,True,4
A,20260520_202355,True,4
B,20260520_202355,True,3
C,20260520_202355,True,3
D,20260520_202355,True,4
A,20260520_202431,True,4
B,20260520_202431,True,3
C,20260520_202431,True,3
D,20260520_202431,True,4
A,20260520_202500,True,4
B,20260520_202500,True,3
C,20260520_202500,True,3
D,20260520_202500,True,4
A,20260520_202531,True,4
B,20260520_202531,True,3
C,20260520_202531,True,3
D,20260520_202531,True,4
A,20260520_202602,True,4
B,20260520_202602,True,3
C,20260520_202602,True,3
D,20260520_202602,True,4
