game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_201620,2026-05-20 20:16:20.867463,2026-05-20 20:17:45.129706,4,ALL_DEAD,None,0,,84.262243
20260520_201745,2026-05-20 20:17:45.132201,2026-05-20 20:19:04.657083,3,SUCCESS,A,2,"A,D",79.524882
20260520_201904,2026-05-20 20:19:04.659246,2026-05-20 20:20:22.613211,2,SUCCESS,B,3,"A,B,D",77.953965
20260520_202022,2026-05-20 20:20:22.615535,2026-05-20 20:22:05.028323,3,SUCCESS,C,2,"B,C",102.412788
20260520_202205,2026-05-20 20:22:05.030259,2026-05-20 20:23:22.779361,1,SUCCESS,A,4,"A,B,C,D",77.749102
20260520_202322,2026-05-20 20:23:22.781217,2026-05-20 20:23:55.897362,1,SUCCESS,A,4,"A,B,C,D",33.116145
20260520_202355,2026-05-20 20:23:55.899488,2026-05-20 20:24:31.641032,1,SUCCESS,A,4,"A,B,C,D",35.741544
20260520_202431,2026-05-20 20:24:31.642625,2026-05-20 20:25:00.487932,1,SUCCESS,A,4,"A,B,C,D",28.845307
20260520_202500,2026-05-20 20:25:00.490039,2026-05-20 20:25:31.678618,1,SUCCESS,A,4,"A,B,C,D",31.188579
20260520_202531,2026-05-20 20:25:31.680764,2026-05-20 20:26:02.173171,1,SUCCESS,A,4,"A,B,C,D",30.492407
20260520_202602,2026-05-20 20:26:02.175147,2026-05-20 20:26:27.393584,1,SUCCESS,A,4,"A,B,C,D",25.218437
