game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_132202,2026-05-21 13:22:02.545687,2026-05-21 13:24:44.929106,4,ALL_DEAD,None,0,,162.383419
20260521_132444,2026-05-21 13:24:44.931691,2026-05-21 13:26:08.082155,1,SUCCESS,C,4,"A,B,C,D",83.150464
20260521_132608,2026-05-21 13:26:08.083763,2026-05-21 13:27:12.114987,1,SUCCESS,C,4,"A,B,C,D",64.031224
20260521_132712,2026-05-21 13:27:12.116361,2026-05-21 13:27:54.040458,1,SUCCESS,C,4,"A,B,C,D",41.924097
20260521_132754,2026-05-21 13:27:54.042005,2026-05-21 13:30:18.672811,4,ALL_DEAD,None,0,,144.630806
20260521_133018,2026-05-21 13:30:18.676699,2026-05-21 13:32:45.530792,1,SUCCESS,C,4,"A,B,C,D",146.854093
20260521_133245,2026-05-21 13:32:45.533689,2026-05-21 13:33:26.117992,1,SUCCESS,C,4,"A,B,C,D",40.584303
20260521_133326,2026-05-21 13:33:26.119503,2026-05-21 13:33:58.160655,1,SUCCESS,C,4,"A,B,C,D",32.041152
20260521_133358,2026-05-21 13:33:58.163061,2026-05-21 13:34:22.211434,1,SUCCESS,C,4,"A,B,C,D",24.048373
20260521_133422,2026-05-21 13:34:22.214245,2026-05-21 13:34:43.009196,1,SUCCESS,C,4,"A,B,C,D",20.794951
20260521_133443,2026-05-21 13:34:43.011620,2026-05-21 13:35:04.960798,1,SUCCESS,C,4,"A,B,C,D",21.949178
