player,game_id,survival,coins
A,20260521_132202,False,0
B,20260521_132202,False,0
C,20260521_132202,False,0
D,20260521_132202,False,0
A,20260521_132444,True,3
B,20260521_132444,True,3
C,20260521_132444,True,4
D,20260521_132444,True,4
A,20260521_132608,True,3
B,20260521_132608,True,3
C,20260521_132608,True,4
D,20260521_132608,True,4
A,20260521_132712,True,3
B,20260521_132712,True,3
C,20260521_132712,True,4
D,20260521_132712,True,4
A,20260521_132754,False,0
B,20260521_132754,False,0
C,20260521_132754,False,0
D,20260521_132754,False,0
A,20260521_133018,True,3
B,20260521_133018,True,3
C,20260521_133018,True,4
D,20260521_133018,True,4
A,20260521_133245,True,3
B,20260521_133245,True,3
C,20260521_133245,True,4
D,20260521_133245,True,4
A,20260521_133326,True,3
B,20260521_133326,True,3
C,20260521_133326,True,4
D,20260521_133326,True,4
A,20260521_133358,True,3
B,20260521_133358,True,3
C,20260521_133358,True,4
D,20260521_133358,True,4
A,20260521_133422,True,3
B,20260521_133422,True,3
C,20260521_133422,True,4
D,20260521_133422,True,4
A,20260521_133443,True,3
B,20260521_133443,True,3
C,20260521_133443,True,4
D,20260521_133443,True,4
