player,game_id,survival,coins
A,20260521_003115,False,0
B,20260521_003115,True,2
C,20260521_003115,True,2
D,20260521_003115,False,0
A,20260521_003455,False,0
B,20260521_003455,True,2
C,20260521_003455,True,2
D,20260521_003455,False,0
A,20260521_003703,True,4
B,20260521_003703,True,3
C,20260521_003703,True,3
D,20260521_003703,True,4
A,20260521_003906,True,4
B,20260521_003906,True,3
C,20260521_003906,True,3
D,20260521_003906,True,4
A,20260521_003959,False,0
B,20260521_003959,True,1
C,20260521_003959,False,0
D,20260521_003959,False,0
A,20260521_004415,True,4
B,20260521_004415,True,3
C,20260521_004415,True,3
D,20260521_004415,True,4
A,20260521_004533,True,4
B,20260521_004533,True,3
C,20260521_004533,True,3
D,20260521_004533,True,4
A,20260521_004604,True,4
B,20260521_004604,True,3
C,20260521_004604,True,3
D,20260521_004604,True,4
A,20260521_004633,True,4
B,20260521_004633,True,3
C,20260521_004633,True,3
D,20260521_004633,True,4
A,20260521_004657,True,4
B,20260521_004657,True,3
C,20260521_004657,True,3
D,20260521_004657,True,4
A,20260521_004718,True,4
B,20260521_004718,True,3
C,20260521_004718,True,3
D,20260521_004718,True,4
